customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Actual_Churn,Predicted_Churn,Churn_Probability,Actual_Churn_Label,Predicted_Churn_Label,Risk_Segment,Prediction_Result,Error_Type,Tenure_Group,Charge_Bucket,Annual_Revenue,Customer_Lifetime_Value
8728-SKJLR,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.25,3089.1,No,0,0,0.06432803,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,891.0,3044.25
3137-NYQQI,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,64.8,1175.6,No,0,0,0.013486046,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,777.5999999999999,1101.6
7706-DZNKK,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,237.3,No,0,1,0.54536813,Retained,Churned,Medium Risk,Incorrect,False Positive,0-1 Year,$0-30,245.39999999999998,224.95
0236-HFWSV,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,Yes,1,1,0.88990766,Churned,Churned,High Risk,Correct,True Positive,1-2 Years,$90+,1120.1999999999998,1400.25
3900-AQPHZ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,0,0,0.07329652,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,238.79999999999998,19.9
5842-POCOP,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9,454.15,Yes,0,0,0.39533228,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$60-90,1066.8000000000002,444.5
2037-XJFUP,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.8,3036.75,Yes,1,1,0.7185819,Churned,Churned,High Risk,Correct,True Positive,2-4 Years,$90+,1149.6,3161.4
8823-RLPWL,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.65,8065.65,No,0,0,0.38979173,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$90+,1327.8000000000002,7966.8
9505-SQFSW,Female,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,40.3,92.5,No,1,0,0.34134778,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$30-60,483.59999999999997,120.89999999999999
7314-OXENN,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,184.65,Yes,0,0,0.12356512,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,984.0,164.0
3758-CKOQL,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.0,6152.3,No,0,0,0.046432026,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1284.0,6313.0
0322-CHQRU,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5,Yes,0,0,0.015683077,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,544.2,90.7
5676-CFLYY,Male,0,Yes,Yes,71,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),73.35,5154.5,No,0,0,0.044747636,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,880.1999999999999,5207.849999999999
7521-AFHAB,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.8,220.45,No,0,0,0.022138018,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,537.5999999999999,224.0
0285-INHLN,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1510.3,No,0,0,0.010088443,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$30-60,657.0,1478.25
4678-DVQEO,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,52.2,Yes,1,0,0.4793579,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$30-60,626.4000000000001,52.2
5125-CNDSP,Male,0,No,Yes,63,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.6,2588.95,No,0,0,0.020660317,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$30-60,487.20000000000005,2557.8
0691-IFBQW,Female,1,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,Yes,0,0,0.019094605,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1320.0,5060.0
4992-LTJNE,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),55.3,3983.6,No,0,0,0.33787814,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$30-60,663.5999999999999,3981.6
2202-OUTMO,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.85,2003.6,No,0,0,0.4780969,Retained,Retained,Medium Risk,Correct,True Negative,2-4 Years,$60-90,730.2,2068.9
0810-BDHAW,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,78.4,1832.4,No,1,1,0.8714028,Churned,Churned,High Risk,Correct,True Positive,1-2 Years,$60-90,940.8000000000001,1881.6000000000001
0229-LFJAF,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.65,4908.25,No,0,0,0.1477,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,835.8000000000001,5014.8
7131-ZQZNK,Female,0,Yes,Yes,60,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.85,3590.2,No,0,0,0.16246049,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$30-60,718.2,3591.0
3442-ZHHCC,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),76.9,5023.0,No,0,0,0.107896395,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,922.8000000000001,5229.200000000001
5726-CVNYA,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,146.6,No,0,0,0.04106175,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,238.20000000000002,158.8
9871-ELEYA,Female,0,No,Yes,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),67.65,2339.3,No,0,0,0.0027293283,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,811.8000000000001,2300.1000000000004
4257-GAESD,Female,0,No,No,6,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.0,298.7,No,1,1,0.6991081,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$30-60,540.0,270.0
5173-WXOQV,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.2,143.65,No,0,0,0.009075512,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,770.4000000000001,128.4
2040-OBMLJ,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),81.7,2548.65,No,1,0,0.042344425,Churned,Retained,Low Risk,Incorrect,False Negative,2-4 Years,$60-90,980.4000000000001,2532.7000000000003
6286-ZHAOK,Female,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.55,507.4,No,1,1,0.57170933,Churned,Churned,Medium Risk,Correct,True Positive,1-2 Years,$0-30,306.6,511.0
3807-XHCJH,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,20.0,No,0,0,0.47168913,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$0-30,240.0,20.0
3009-JWMPU,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,6125.4,Yes,1,0,0.37163433,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$90+,1161.0,5998.5
5671-RQRLP,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),75.65,5411.4,No,0,0,0.008358016,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,907.8000000000001,5295.5
1450-GALXR,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1058.25,Yes,0,1,0.5368131,Retained,Churned,Medium Risk,Incorrect,False Positive,0-1 Year,$90+,1182.0,985.0
8859-AXJZP,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.8,903.8,No,0,0,0.002960535,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,285.6,928.2
3174-AKMAS,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),64.2,3009.5,No,0,0,0.061964873,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,770.4000000000001,2953.2000000000003
3138-BKYAV,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,489.45,Yes,0,0,0.017285477,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,1024.1999999999998,512.0999999999999
9926-PJHDQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.8,5468.45,No,0,0,0.004670116,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,921.5999999999999,5529.599999999999
7382-DFJTU,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),55.2,1058.1,No,0,0,0.38087946,Retained,Retained,Medium Risk,Correct,True Negative,1-2 Years,$30-60,662.4000000000001,993.6
2798-NYLMZ,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.55,7616.0,No,0,0,0.15105906,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1302.6,7707.05
4289-DTDKW,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,4113.1,Yes,0,0,0.058077004,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1215.6,4052.0
1820-TQVEV,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,0,1,0.5323588,Retained,Churned,Medium Risk,Incorrect,False Positive,0-1 Year,$60-90,834.5999999999999,69.55
2239-JALAW,Male,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,6017.65,Yes,0,0,0.31779352,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$90+,1239.0,5988.5
4853-RULSV,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0,7250.15,Yes,0,0,0.13940893,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1248.0,7280.0
8098-TDCBU,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.25,1108.2,No,0,0,0.017418776,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,303.0,1060.5
3551-GAEGL,Male,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),30.4,938.65,No,1,1,0.8757322,Churned,Churned,High Risk,Correct,True Positive,2-4 Years,$30-60,364.79999999999995,1033.6
4785-NKHCX,Male,1,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.05,94.15,No,0,1,0.80340856,Retained,Churned,High Risk,Incorrect,False Positive,0-1 Year,$0-30,240.60000000000002,100.25
3196-NVXLZ,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.6,2088.05,No,0,0,0.032735307,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,1015.1999999999999,2115.0
6275-YDUVO,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,Yes,1,1,0.80715746,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$60-90,1034.4,172.4
0036-IHMOT,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.7,5656.75,No,0,1,0.5372418,Retained,Churned,Medium Risk,Incorrect,False Positive,4-6 Years,$90+,1244.4,5703.5
0115-TFERT,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.2,2317.1,Yes,1,1,0.5829212,Churned,Churned,Medium Risk,Correct,True Positive,1-2 Years,$90+,1334.4,2335.2000000000003
4178-EGMON,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),88.0,5986.45,No,0,0,0.013251728,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1056.0,6160.0
4220-TINQT,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,6751.35,No,0,0,0.2641764,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1276.1999999999998,6487.349999999999
5318-YKDPV,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.15,3566.6,No,0,0,0.47775152,Retained,Retained,Medium Risk,Correct,True Negative,2-4 Years,$60-90,949.8000000000001,3403.4500000000003
7975-TZMLR,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.1,4889.3,No,0,0,0.093838684,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1237.1999999999998,4845.7
0295-QVKPB,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),63.95,318.1,No,0,0,0.057459205,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,767.4000000000001,319.75
4335-BSMJS,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.8,1563.95,No,0,0,0.0020830093,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,309.6,1599.6000000000001
2311-QYMUQ,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.45,1430.25,Yes,0,0,0.12862033,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,1073.4,1431.2
3643-AHCFP,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,644.35,Yes,1,0,0.48423824,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$90+,1147.1999999999998,669.1999999999999
9146-JRIOX,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.55,372.45,No,0,0,0.01132021,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$0-30,306.6,357.7
3104-OWCGK,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.95,5453.4,Yes,1,1,0.763079,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$90+,1091.4,5457.0
5337-IIWKZ,Male,0,Yes,Yes,34,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.85,1442.6,No,1,0,0.49808642,Churned,Retained,Medium Risk,Incorrect,False Negative,2-4 Years,$30-60,538.2,1524.9
9101-BWFSS,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.55,5610.7,Yes,1,1,0.72276825,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$90+,1302.6,5427.5
9650-VBUOG,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,963.95,No,0,0,0.2674897,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,300.6,951.9
3487-EARAT,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),74.1,5222.3,No,0,0,0.05724977,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,889.1999999999999,5187.0
2672-TGEFF,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,3340.55,No,1,1,0.62701535,Churned,Churned,High Risk,Correct,True Positive,2-4 Years,$60-90,1065.6,3285.6
9231-ZJYAM,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.85,292.8,Yes,0,0,0.31890136,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$60-90,946.1999999999999,315.4
4250-WAROZ,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.25,5774.55,No,0,0,0.043435097,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1119.0,5595.0
8184-WMOFI,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),71.4,4487.3,No,0,0,0.023798617,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,856.8000000000001,4426.8
6982-SSHFK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,44.4,Yes,0,0,0.00585918,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,532.8,44.4
6092-QZVPP,Male,0,No,No,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.2,2854.95,No,0,0,0.01893956,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,950.4000000000001,2851.2000000000003
4625-LAMOB,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,905.55,No,0,1,0.7007719,Retained,Churned,High Risk,Incorrect,False Positive,2-4 Years,$0-30,244.79999999999998,897.5999999999999
0727-BMPLR,Female,1,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.0,5509.3,Yes,0,0,0.019497134,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1200.0,5500.0
0392-BZIUW,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.0,7589.8,No,1,0,0.053747285,Churned,Retained,Low Risk,Incorrect,False Negative,4-6 Years,$90+,1260.0,7560.0
1038-ZAGBI,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,229.6,Yes,0,0,0.32745665,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$0-30,237.60000000000002,237.60000000000002
6549-NNDYT,Female,0,No,No,13,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.85,394.1,No,0,0,0.010489888,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$30-60,370.20000000000005,401.05
3027-ZTDHO,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9,89.9,Yes,1,0,0.35380465,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$60-90,1078.8000000000002,89.9
0422-OHQHQ,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.55,295.95,No,0,0,0.013394381,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$0-30,246.60000000000002,308.25
6916-HIJSE,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.85,5459.2,No,0,0,0.061850592,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1018.1999999999999,5515.25
2316-ESMLS,Female,0,Yes,Yes,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),33.15,444.75,No,1,1,0.7206355,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$30-60,397.79999999999995,397.79999999999995
9778-OGKQZ,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.0,6782.15,No,0,0,0.017025204,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1104.0,6624.0
7408-OFWXJ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.8,6510.45,No,1,0,0.09032571,Churned,Retained,Low Risk,Incorrect,False Negative,4-6 Years,$60-90,1077.6,6465.599999999999
6007-TCTST,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8476.5,No,0,0,0.008928333,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1389.6,8337.6
2252-NKNSI,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,85.15,4461.85,No,0,0,0.060183752,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1021.8000000000001,4427.8
8713-IGZSO,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.85,62.0,No,0,0,0.38456708,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$0-30,298.20000000000005,49.7
7905-TVXTA,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,No,0,0,0.042874616,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,772.1999999999999,321.75
7695-PKLCZ,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1424.9,No,1,0,0.46619156,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$0-30,246.0,1394.0
